Title,description,authors,image,previewLink,publisher,publishedDate,infoLink,categories,ratingsCount
Good to Great,"The Challenge Built to Last, the defining management study of the nineties, showed how great companies triumph over time and how long-term sustained performance can be engineered into the DNA of an enterprise from the verybeginning. But what about the company that is not born with great DNA? How can good companies, mediocre companies, even bad companies achieve enduring greatness? The Study For years, this question preyed on the mind of Jim Collins. Are there companies that defy gravity and convert long-term mediocrity or worse into long-term superiority? And if so, what are the universal distinguishing characteristics that cause a company to go from good to great? The Standards Using tough benchmarks, Collins and his research team identified a set of elite companies that made the leap to great results and sustained those results for at least fifteen years. How great? After the leap, the good-to-great companies generated cumulative stock returns that beat the general stock market by an average of seven times in fifteen years, better than twice the results delivered by a composite index of the world's greatest companies, including Coca-Cola, Intel, General Electric, and Merck. The Comparisons The research team contrasted the good-to-great companies with a carefully selected set of comparison companies that failed to make the leap from good to great. What was different? Why did one set of companies become truly great performers while the other set remained only good? Over five years, the team analyzed the histories of all twenty-eight companies in the study. After sifting through mountains of data and thousands of pages of interviews, Collins and his crew discovered the key determinants of greatness -- why some companies make the leap and others don't. The Findings The findings of the Good to Great study will surprise many readers and shed light on virtually every area of management strategy and practice. The findings include: Level 5 Leaders: The research team was shocked to discover the type of leadership required to achieve greatness. The Hedgehog Concept (Simplicity within the Three Circles): To go from good to great requires transcending the curse of competence. A Culture of Discipline: When you combine a culture of discipline with an ethic of entrepreneurship, you get the magical alchemy of great results. Technology Accelerators: Good-to-great companies think differently about the role of technology. The Flywheel and the Doom Loop: Those who launch radical change programs and wrenching restructurings will almost certainly fail to make the leap. “Some of the key concepts discerned in the study,” comments Jim Collins, ""fly in the face of our modern business culture and will, quite frankly, upset some people.” Perhaps, but who can afford to ignore these findings?",['Jim Collins'],http://books.google.com/books/content?id=DDOmWaG4qtQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=DDOmWaG4qtQC&dq=Good+to+Great&hl=&cd=1&source=gbs_api,HarperBusiness,2001,http://books.google.nl/books?id=DDOmWaG4qtQC&dq=Good+to+Great&hl=&source=gbs_api,['Business & Economics'],58.0
Scribbler of Dreams,"Kaitlin Malone hates the Crutchfields. Her family has feuded with them for generations, and now her dad is in jail for killing one of them. This legacy of hatred has never been questioned--until Kaitlin falls for a Crutchfield boy. As if that's not bad enough, that boy is the son of the man her father murdered.",['Mary E. Pearson'],http://books.google.com/books/content?id=_jY_dCVGod8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=_jY_dCVGod8C&q=Scribbler+of+Dreams&dq=Scribbler+of+Dreams&hl=&cd=1&source=gbs_api,Ingram,2001,http://books.google.nl/books?id=_jY_dCVGod8C&dq=Scribbler+of+Dreams&hl=&source=gbs_api,['Honesty'],11.0
"Indian Home Cooking: A Fresh Introduction to Indian Food, with More Than 150 Recipes","Providing easy-to-follow techniques and detailed ingredient descriptions, a collection of more than 150 regional recipes includes options from every major tradition and features such dishes as Punjabi Kadai Chicken and Spiced Basmati Rice Pudding. 20,000 first printing.","['Suvir Saran', 'Stephanie Lyness']",http://books.google.com/books/content?id=_HcbAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"http://books.google.nl/books?id=_HcbAQAAMAAJ&dq=Indian+Home+Cooking:+A+Fresh+Introduction+to+Indian+Food,+with+More+Than+150+Recipes&hl=&cd=1&source=gbs_api",Clarkson Potter,2004,"http://books.google.nl/books?id=_HcbAQAAMAAJ&dq=Indian+Home+Cooking:+A+Fresh+Introduction+to+Indian+Food,+with+More+Than+150+Recipes&hl=&source=gbs_api",['Cooking'],4.0
The Art of War: (Miniature book),"Presents a miniature edition of the ancient Chinese treatise on war that stresses the importance of speed, sound tactics, subterfuge, discipline, appropriate form of attack, and accurate intelligence.",['Sun-tzu'],http://books.google.com/books/content?id=ygdnPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=ygdnPwAACAAJ&dq=The+Art+of+War:+(Miniature+book)&hl=&cd=1&source=gbs_api,Running PressBook Pub,2003,http://books.google.nl/books?id=ygdnPwAACAAJ&dq=The+Art+of+War:+(Miniature+book)&hl=&source=gbs_api,['Philosophy'],6.0
I Have Lived A Thousand Years: Growing Up In The Holocaust,"What is death all about? What is life all about? So wonders thirteen-year-old Elli Friedmann as she fights for her life in a Nazi concentration camp. A remarkable memoir, I Have Lived a Thousand Years is a story of cruelty and suffering, but at the same time a story of hope, faith, perseverance, and love. It wasn’t long ago that Elli led a normal life that included family, friends, school, and thoughts about boys. A life in which Elli could lie and daydream for hours that she was a beautiful and elegant celebrated poet. But these adolescent daydreams quickly darken in March 1944, when the Nazis invade Hungary. First Elli can no longer attend school, have possessions, or talk to her neighbors. Then she and her family are forced to leave their house behind to move into a crowded ghetto, where privacy becomes a luxury of the past and food becomes a scarcity. Her strong will and faith allow Elli to manage and adjust, but what she doesn’t know is that this is only the beginning. The worst is yet to come...",['Livia Bitton-Jackson'],http://books.google.com/books/content?id=juGT-a9uIAwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=juGT-a9uIAwC&printsec=frontcover&dq=I+Have+Lived+A+Thousand+Years:+Growing+Up+In+The+Holocaust&hl=&cd=1&source=gbs_api,Simon and Schuster,2011-11-01,https://play.google.com/store/books/details?id=juGT-a9uIAwC&source=gbs_api,['Young Adult Nonfiction'],24.0
44 Scotland Street,"Pat rents a room from the handsome and cocky Bruce, at 44 Scotland Street, and discovers that she has also acquired some colorful new neighbors, including Domenica, an eccentric widow.",['Alexander McCall Smith'],http://books.google.com/books/content?id=agtmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.nl/books?id=agtmAAAAMAAJ&q=44+Scotland+Street&dq=44+Scotland+Street&hl=&cd=1&source=gbs_api,Birlinn,2005,http://books.google.nl/books?id=agtmAAAAMAAJ&dq=44+Scotland+Street&hl=&source=gbs_api,"['44 Scotland Street (Edinburgh, Scotland : Imaginary place)']",21.0
March to the Stars (Prince Roger Series #3),"Stranded on Marduk with his Royal Marine protectors, spoiled prince Roger MacClintock experiences a change in attitude during a long journey back to civilization across a sea filled with dangerous monsters and well-armed enemies.","['David Weber', 'John Ringo']",http://books.google.com/books/content?id=TNmolfIuxJoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=TNmolfIuxJoC&printsec=frontcover&dq=March+to+the+Stars+(Prince+Roger+Series&hl=&cd=1&source=gbs_api,Baen Books,2003,http://books.google.nl/books?id=TNmolfIuxJoC&dq=March+to+the+Stars+(Prince+Roger+Series&hl=&source=gbs_api,['Fiction'],9.0
"The Art of Intrusion: The Real Stories Behind the Exploits of Hackers, Intruders & Deceivers","Hacker extraordinaire Kevin Mitnick delivers the explosive encore to his bestselling The Art of Deception Kevin Mitnick, the world's most celebrated hacker, now devotes his life to helping businesses and governments combat data thieves, cybervandals, and other malicious computer intruders. In his bestselling The Art of Deception, Mitnick presented fictionalized case studies that illustrated how savvy computer crackers use ""social engineering"" to compromise even the most technically secure computer systems. Now, in his new book, Mitnick goes one step further, offering hair-raising stories of real-life computer break-ins-and showing how the victims could have prevented them. Mitnick's reputation within the hacker community gave him unique credibility with the perpetrators of these crimes, who freely shared their stories with him-and whose exploits Mitnick now reveals in detail for the first time, including: A group of friends who won nearly a million dollars in Las Vegas by reverse-engineering slot machines Two teenagers who were persuaded by terrorists to hack into the Lockheed Martin computer systems Two convicts who joined forces to become hackers inside a Texas prison A ""Robin Hood"" hacker who penetrated the computer systems of many prominent companies-andthen told them how he gained access With riveting ""you are there"" descriptions of real computer break-ins, indispensable tips on countermeasures security professionals need to implement now, and Mitnick's own acerbic commentary on the crimes he describes, this book is sure to reach a wide audience-and attract the attention of both law enforcement agencies and the media.","['Kevin D. Mitnick', 'William L. Simon']",http://books.google.com/books/content?id=12_GLOhw5oEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"http://books.google.nl/books?id=12_GLOhw5oEC&printsec=frontcover&dq=The+Art+of+Intrusion:+The+Real+Stories+Behind+the+Exploits+of+Hackers,+Intruders&hl=&cd=1&source=gbs_api",John Wiley & Sons,2009-03-17,https://play.google.com/store/books/details?id=12_GLOhw5oEC&source=gbs_api,['Computers'],12.0
The Summerhouse,"Jude Deveraux’s marvelous New York Times bestseller is a touching and delightful exploration of the longings that live deep inside every woman’s heart, featuring three friends who get a once-in-a-lifetime chance to find out what might have been... Have you ever wanted to rewrite your past? Three best friends, all with the same birthday, are about to turn forty. Celebrating at a summerhouse in Maine, Leslie Headrick, Madison Appleby, and Ellie Abbott are taking stock of their lives and loves, their wishes and choices. But none of them expect the gift that awaits them at the summerhouse: the chance for each of them to turn their “what-might-have-beens” into reality... Leslie, a suburban wife and mother, follows the career of a boy who pursued her in college wonders: what if she had chosen differently? Madison dropped a modeling career to help her high school boyfriend recover from an accident, even though he’d jilted her. But what if she had said “no” when her old boyfriend had called? Ellie became a famous novelist, but a bitter divorce wiped out her earnings—and shattered her belief in herself. Why had the “justice” system failed her? And could she prevent its happening the second time around? Now, a mysterious “Madame Zoya,” offers each of them a chance to relive any three weeks from the past. Will the road not taken prove a better path? Each woman will have to decide for herself as she follows the dream that got away...and each must choose the life that will truly satisfy the heart's deepest longings.",['Jude Deveraux'],http://books.google.com/books/content?id=NcdkvcunM20C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=NcdkvcunM20C&printsec=frontcover&dq=The+Summerhouse&hl=&cd=1&source=gbs_api,Simon and Schuster,2002-04-26,https://play.google.com/store/books/details?id=NcdkvcunM20C&source=gbs_api,['Fiction'],24.0
Caterpillars of Eastern North America: A Guide to Identification and Natural History (Princeton Field Guides),"""Many caterpillars are illustrated here for the first time. Dozens of new foodplant records are presented and erroneous records are corrected. The book provides considerable information on the distribution, biology, and taxonomy of caterpillars beyond that available in other popular works on Eastern butterflies and moths. The introductory chapter covers caterpillar structure, life cycles, rearing, natural enemies, photography, and conservation. The section titled ""Caterpillar Projects"" will be of special interest to educators."" ""Given the dearth of accessible guides on the identification and natural history of caterpillars, Caterpillars of Eastern North America is a must for entomologists and museum curators, forest managers, conservation biologists and others who seek a compact, easy-to-use guide to the caterpillars of this vast region.""--BOOK JACKET.",['David L. Wagner'],http://books.google.com/books/content?id=FrumDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.nl/books?id=FrumDwAAQBAJ&printsec=frontcover&dq=Caterpillars+of+Eastern+North+America:+A+Guide+to+Identification+and+Natural+History+(Princeton+Field+Guides)&hl=&cd=1&source=gbs_api,Princeton University Press,2005-07-25,http://books.google.nl/books?id=FrumDwAAQBAJ&dq=Caterpillars+of+Eastern+North+America:+A+Guide+to+Identification+and+Natural+History+(Princeton+Field+Guides)&hl=&source=gbs_api,['Nature'],1.0
